source_path,condition_key,title,relation_type,legacy_field_path,legacy_value_exact,authored_read_exact,legacy_targets_in_source_order,resolved_canonical_ids,resolution_basis,resolution_state,target_count_before,target_count_after,semantic_change,reviewer,reviewed_on,determination_id
Reality_Mechanics/3_Third/Fields/Society/Destination-Led Carrying.md,third.destination-led-carrying,Destination-Led Carrying,traces,conditions.traces,"[""[[Degenerate]]"",""[[Carrying]]"",""[[Ship and Ark]]"",""[[Progress]]"",""[[Society]]"",""[[Dependency]]""]","","[""Degenerate"",""Carrying"",""Ship and Ark"",""Progress"",""Society"",""Dependency""]","[""ground.degenerate"",""second.carrying"",""third.ship-and-ark"",""second.progress"",""third.society"",""second.dependency""]",exact-title,resolved,6,6,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Destination-Led Carrying.md,third.destination-led-carrying,Destination-Led Carrying,nests,conditions.nests,"""within the Society Field as the structural condition through which collective carrying is shaped by intended endpoints — the ground for thin carrying and documentation gap reads.""",within the Society Field as the structural condition through which collective carrying is shaped by intended endpoints — the ground for thin carrying and documentation gap reads.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Destination-Led Carrying.md,third.destination-led-carrying,Destination-Led Carrying,reads,conditions.reads,"""where a society orients carrying around arrival, expansion, or available choice while making the dependencies that carry those gains less visible.""","where a society orients carrying around arrival, expansion, or available choice while making the dependencies that carry those gains less visible.",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Destination-Led Carrying.md,third.destination-led-carrying,Destination-Led Carrying,carries,conditions.carries,"[""[[Thin Carrying]]""]","","[""Thin Carrying""]","[""third.thin-carrying""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Society Field.md,third.society-field,Society Field,needs,needs,"[""[[Field of Participation]]"",""[[Organic Field]]"",""[[Society]]""]","","[""Field of Participation"",""Organic Field"",""Society""]","[""third.field-of-participation"",""third.organic-field"",""third.society""]",exact-title,resolved,3,3,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Society Field.md,third.society-field,Society Field,holds,conditions.holds,"""[[Field of Participation]], [[Organic Field]], and [[Society]]. Field of Participation must structure a recurring scope and collective relational patterns must be readable before the field can be named.""","[[Field of Participation]], [[Organic Field]], and [[Society]]. Field of Participation must structure a recurring scope and collective relational patterns must be readable before the field can be named.","[""Field of Participation"",""Organic Field"",""Society""]","[""third.field-of-participation"",""third.organic-field"",""third.society""]",exact-title,resolved,3,3,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Society Field.md,third.society-field,Society Field,pairs,conditions.pairs,"""[[Place Field]]. Society Field names the field of recurring relational patterns among participants; Place Field names the field of located participation. Social patterns are always carried somewhere; places are only readable where patterns of participation recur within them.""",[[Place Field]]. Society Field names the field of recurring relational patterns among participants; Place Field names the field of located participation. Social patterns are always carried somewhere; places are only readable where patterns of participation recur within them.,"[""Place Field""]","[""third.place-field""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Society Field.md,third.society-field,Society Field,traces,conditions.traces,"[""[[Field of Participation]]"",""[[Organic Field]]"",""[[Society]]""]","","[""Field of Participation"",""Organic Field"",""Society""]","[""third.field-of-participation"",""third.organic-field"",""third.society""]",exact-title,resolved,3,3,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Society Field.md,third.society-field,Society Field,nests,conditions.nests,"""as a public field container for collective relational reads.""",as a public field container for collective relational reads.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Society Field.md,third.society-field,Society Field,reads,conditions.reads,"""where collective relation, consent, obligation, governance, conflict, care, or shared organisation makes participation social.""","where collective relation, consent, obligation, governance, conflict, care, or shared organisation makes participation social.",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Society Field.md,third.society-field,Society Field,carries,conditions.carries,"[""[[Consent]]"",""[[Civil]]"",""[[Law]]""]","","[""Consent"",""Civil"",""Law""]","[""third.consent"",""third.civil"",""third.law""]",exact-title,resolved,3,3,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Society.md,third.society,Society,needs,needs,"[""[[Participation]]"",""[[Field of Participation]]""]","","[""Participation"",""Field of Participation""]","[""second.participation"",""third.field-of-participation""]",exact-title,resolved,2,2,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Society.md,third.society,Society,holds,conditions.holds,"""[[Participation]] and [[Field of Participation]]. Participation must structure a field and recurring relational patterns must be present before society can be named.""",[[Participation]] and [[Field of Participation]]. Participation must structure a field and recurring relational patterns must be present before society can be named.,"[""Participation"",""Field of Participation""]","[""second.participation"",""third.field-of-participation""]",exact-title,resolved,2,2,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Society.md,third.society,Society,pairs,conditions.pairs,"""No lateral pair is required at this placement yet; this term currently reads as a branch or terminal read.""",No lateral pair is required at this placement yet; this term currently reads as a branch or terminal read.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Society.md,third.society,Society,traces,conditions.traces,"[""[[Participation]]"",""[[Field of Participation]]""]","","[""Participation"",""Field of Participation""]","[""second.participation"",""third.field-of-participation""]",exact-title,resolved,2,2,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Society.md,third.society,Society,nests,conditions.nests,"""within the Society Field branch as the field-level container for social structural reads.""",within the Society Field branch as the field-level container for social structural reads.,[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Society.md,third.society,Society,reads,conditions.reads,"""where relations between participants form recurring patterns of consent, obligation, belonging, governance, care, conflict, and repair.""","where relations between participants form recurring patterns of consent, obligation, belonging, governance, care, conflict, and repair.",[],[],explicit-empty,resolved,0,0,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Society.md,third.society,Society,carries,conditions.carries,"[""[[Consent]]"",""[[Civil]]"",""[[Destination-Led Carrying]]""]","","[""Consent"",""Civil"",""Destination-Led Carrying""]","[""third.consent"",""third.civil"",""third.destination-led-carrying""]",exact-title,resolved,3,3,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Thin Carrying.md,third.thin-carrying,Thin Carrying,needs,needs,"[""[[Carrying]]"",""[[Society]]"",""[[Relation]]"",""[[Care]]"",""[[Destination-Led Carrying]]""]","","[""Carrying"",""Society"",""Relation"",""Care"",""Destination-Led Carrying""]","[""second.carrying"",""third.society"",""first.relation"",""third.care"",""third.destination-led-carrying""]",exact-title,resolved,5,5,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Thin Carrying.md,third.thin-carrying,Thin Carrying,holds,conditions.holds,"""[[Carrying]], [[Society]], [[Relation]], [[Care]], and [[Destination-Led Carrying]]. Carrying must be present and relational depth must be absent or insufficient before the loss of traceable grounding can be named.""","[[Carrying]], [[Society]], [[Relation]], [[Care]], and [[Destination-Led Carrying]]. Carrying must be present and relational depth must be absent or insufficient before the loss of traceable grounding can be named.","[""Carrying"",""Society"",""Relation"",""Care"",""Destination-Led Carrying""]","[""second.carrying"",""third.society"",""first.relation"",""third.care"",""third.destination-led-carrying""]",exact-title,resolved,5,5,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Thin Carrying.md,third.thin-carrying,Thin Carrying,pairs,conditions.pairs,"""[[Destination-Led Carrying]]. Destination-Led Carrying names the condition through which carrying is shaped by endpoints; Thin Carrying names the structural consequence when that carrying loses relational depth.""",[[Destination-Led Carrying]]. Destination-Led Carrying names the condition through which carrying is shaped by endpoints; Thin Carrying names the structural consequence when that carrying loses relational depth.,"[""Destination-Led Carrying""]","[""third.destination-led-carrying""]",exact-title,resolved,1,1,false,Codex (mechanical exact-match review),2026-07-14,""
Reality_Mechanics/3_Third/Fields/Society/Thin Carrying.md,third.thin-carrying,Thin Carrying,traces,conditions.traces,"[""[[Degenerate]]"",""[[Carrying]]"",""[[Society]]"",""[[Relation]]"",""[[Care]]"",""[[Destination-Led Carrying]]""]","","[""Degenerate"",""Carrying"",""Society"",""Relation"",""Care"",""Destination-Led Carrying""]","[""ground.degenerate"",""second.carrying"",""third.society"",""first.relation"",""third.care"",""third.destination-led-carrying""]",exact-title,resolved,6,6,false,Codex (mechanical exact-match review),2026-07-14,""
